id	제목	제안분류	확신도	구간정밀도	근거	비고
P04429	長相思。效右作。	애상(sympathy)	53	38%	term	
P04430	答許子賀 𥛚 判官書 君時寓永興	변새(frontier)	47	27%	term	
P04431	會寧南樓。夜起書感。	변새(frontier)	47	27%	term	
P04432	十月初八日甲申。初拜節度使於甫乙下堡。因隨而行。北巡列鎭。十一月初八日癸丑。還鏡城。十五日庚申。以六鎭流民推刷事赴吉州。	유람(travel)	54	38%	title	
P04433	日夕書懷	애상(sympathy)	49	27%	term	
P04434	除夜 二首○時到吉州	변새(frontier)	45	27%	term	
P04435	除夜 二首○時到吉州 其二	유람(travel)	60	52%	title	
P04436	庚子元日	애상(sympathy)	41	27%	term	
P04437	元朝。憶兩兄。	회고(reminiscence)	70	82%	title	
P04438	酬寄李正郞實之	기증(donate)	97	94%	title	
P04439	酬寄李正郞實之 其二	기증(donate)	85	94%	title	
P04440	酬寄李正郞實之 附元韻	애상(sympathy)	41	27%	term	차운(제목 donate 무시)
P04441	酬寄李正郞實之 附元韻 其二	애상(sympathy)	41	27%	term	차운(제목 donate 무시)
P04442	古豐山館。次板上韻。	계절(season)	40	27%	term	
P04443	新春書感	애상(sympathy)	50	38%	term	
P04444	思歸曲。題鍾城行營評事廳壁。十首。	애상(sympathy)	58	38%	title, term	
P04445	思歸曲。題鍾城行營評事廳壁。十首。 其二	송별(farewell)	59	38%	title, term	
P04446	思歸曲。題鍾城行營評事廳壁。十首。 其三	송별(farewell)	60	52%	title	
P04447	思歸曲。題鍾城行營評事廳壁。十首。 其四	송별(farewell)	60	52%	title	
P04448	思歸曲。題鍾城行營評事廳壁。十首。 其五	송별(farewell)	57	38%	title	
P04449	思歸曲。題鍾城行營評事廳壁。十首。 其六	송별(farewell)	60	52%	title	
P04450	思歸曲。題鍾城行營評事廳壁。十首。 其七	송별(farewell)	60	52%	title	
P04451	思歸曲。題鍾城行營評事廳壁。十首。 其八	송별(farewell)	63	52%	title, term	
P04452	思歸曲。題鍾城行營評事廳壁。十首。 其九	송별(farewell)	63	52%	title, term	
P04453	思歸曲。題鍾城行營評事廳壁。十首。 其十	송별(farewell)	57	38%	title	
P04454	得家書	변새(frontier)	65	52%	term	
P04455	寄家書	기증(donate)	88	94%	title	
P04456	寄家書 其二	기증(donate)	96	94%	title	
P04457	元帥臺 臺在鏡城府南海上	건물(structure)	63	52%	title	
P04458	鏡城府評事衙後。有萬庭可一畝許。余於春日。乃命官僮。左植松一株。右栽杜鵑花十餘本。子曰。歲寒然後知松柏之後凋也。故取以礪余臨事變不易之操。杜鵑。古蜀帝魂也。唐詩云。聲聲啼血染花枝。故曰杜鵑花。託以伸余尊君戀闕之意。繼此而來者。有與余同趣。則其封培之。	건물(structure)	51	38%	title	
P04459	鏡城府評事衙後。有萬庭可一畝許。余於春日。乃命官僮。左植松一株。右栽杜鵑花十餘本。子曰。歲寒然後知松柏之後凋也。故取以礪余臨事變不易之操。杜鵑。古蜀帝魂也。唐詩云。聲聲啼血染花枝。故曰杜鵑花。託以伸余尊君戀闕之意。繼此而來者。有與余同趣。則其封培之。 其二	계절(season)	61	52%	title, term	
P04460	夢江南	한적(tranquility)	41	27%	term	
P04461	塞上曲	변새(frontier)	38	14%	term	악부/제영(확신↓)
P04462	次權汝章見寄韻	애상(sympathy)	38	14%	term	차운(제목 donate 무시)
P04463	次權汝章見寄韻 附元韻	애상(sympathy)	37	14%	term	차운(제목 donate 무시)
P04464	秦京夢二章	한적(tranquility)	39	14%	term	
P04465	秦京夢二章	한적(tranquility)	43	27%	term	
P04466	望長安四章	천문(astro)	34	14%	term	
P04467	望長安四章 其二	한적(tranquility)	45	27%	term	
P04468	望長安四章 其三	천문(astro)	29	16%	term	
P04469	望長安四章 其四	강해(water)	39	14%	term	
P04470	三月三日。悄悄獨坐。不得飮一杯酒。	애상(sympathy)	43	27%	term	
P04471	客裏逢佳節。四首。三月三日作	송별(farewell)	57	38%	title, term	
P04472	客裏逢佳節。四首。三月三日作 其二	송별(farewell)	58	38%	title, term	
P04473	客裏逢佳節。四首。三月三日作 其三	애상(sympathy)	42	27%	term	
P04474	客裏逢佳節。四首。三月三日作 其四	애상(sympathy)	46	27%	term	
P04475	幕府書懷	회고(reminiscence)	60	52%	title	
P04476	庚子三月二十一日。發鏡城還京。	유람(travel)	76	82%	title	
P04477	三月三十日癸酉。題吉州館。去年九月三十日丙子。亦留于此。故書以志感。	도화(picture)	61	52%	title	
P04478	黃土洞途中	유람(travel)	93	94%	title	
P04479	題雲住寺	불교(buddhism)	55	38%	title, term	
P04480	山行卽景	한적(tranquility)	43	27%	term	
P04481	門巖嶺 僧言。茲山山神最靈。不喜俗人。故遊人到此。少逢淸霽。必霧雨作祟。	불교(buddhism)	65	52%	title, term	
P04482	下馬臺	건물(structure)	56	38%	title	
P04483	金剛窟	애상(sympathy)	56	38%	term	
P04484	會象臺	변새(frontier)	45	27%	term	
P04485	寺巖	불교(buddhism)	64	52%	title, term	
P04486	開心臺	건물(structure)	61	52%	title	
P04487	還過歡喜嶺。小憩溪上。	유람(travel)	72	82%	title	
P04488	自歡喜抵門巖。兩嶺之間。水石甚佳。有與心會。輒下馬逍遙。久之乃去。絶句二首。	유람(travel)	66	52%	title, term	
P04489	自歡喜抵門巖。兩嶺之間。水石甚佳。有與心會。輒下馬逍遙。久之乃去。絶句二首。 其二	유람(travel)	74	82%	title, term	
P04490	雄城館。留別尹德耀。行到嶺東館。走筆回寄。二首。	송별(farewell)	65	52%	title, term	
P04491	雄城館。留別尹德耀。行到嶺東館。走筆回寄。二首。 其二	송별(farewell)	65	52%	title	
P04492	磨谷館。代人戲贈。	기증(donate)	97	94%	title	
P04493	福州館。戲書二首。	애상(sympathy)	44	27%	term	
P04494	福州館。戲書二首。 其二	애상(sympathy)	39	14%	term	
P04495	承聞李節度使乃於庚子四月十五日。躬率戎士。直擣賊窟。問罪老土。口號近體一首。老土。乃富寧藩胡酋名也。	변새(frontier)	45	27%	term	
P04496	無題。代人寄遠。	기증(donate)	77	82%	title	
P04497	戲題高山館	도화(picture)	59	38%	title	
P04498	慕華館。示送行諸君子。四月二十八日。乙未	송별(farewell)	90	94%	title, term	
P04499	坡州馬山驛作	애상(sympathy)	44	27%	term	
P04500	五月五日黃州道中	유람(travel)	61	52%	title, term	
P04501	重午行	유람(travel)	58	38%	title, term	악부/제영(확신↓)
P04502	行到中和。簡徐施伯 景雨，李尙古 景稷 兩進士。時俱在平壤。	유람(travel)	73	82%	title, term	
P04503	平壤館。讀容齋先生集朝天，東槎等錄。有感而書。	애상(sympathy)	64	52%	title, term	
P04504	平壤月夜。酬贈西潭李達學官。	기증(donate)	97	94%	title	
P04505	安州牧使崔令公 瓘 邀餞百祥樓。二首。	건물(structure)	60	52%	title	
P04506	安州牧使崔令公 瓘 邀餞百祥樓。二首。 其二	애상(sympathy)	42	27%	term	
P04507	五月十六日。書于郭山。是日乃慈氏壽辰也。	애상(sympathy)	40	27%	term	
P04508	題義州館 五月二十一日。到義州。留十日。	유람(travel)	60	52%	title	
P04509	龍灣館。雨中述懷。題小屛上。	애상(sympathy)	63	52%	title, term	
P04510	龍灣館。雨中述懷。題小屛上。 其二	애상(sympathy)	67	52%	title, term	
P04511	次韻贈洪通判宜老 君名有義。南陽人。少能文。己丑榜生員。及遭世亂。慷慨投筆。癸巳冬。中武第。今爲義州府判官。	산악(mountain)	51	38%	title	차운(제목 donate 무시)
P04512	書容齋公集朝天錄後 錄中有贈東關劉秀才鐸詩	기증(donate)	97	94%	title	
P04513	奉次洪學長 春壽 贈別詩韻	송별(farewell)	68	52%	title	차운(제목 donate 무시)
P04514	奉次洪學長 春壽 贈別詩韻 其二	송별(farewell)	82	94%	title, term	차운(제목 donate 무시)
P04515	奉次洪學長 春壽 贈別詩韻 其三	송별(farewell)	75	82%	title	차운(제목 donate 무시)
P04516	奉次洪學長 春壽 贈別詩韻 其四	송별(farewell)	90	94%	title	차운(제목 donate 무시)
P04517	登統軍亭	건물(structure)	91	94%	title	
P04518	登統軍亭 其二	건물(structure)	92	94%	title	
P04519	翼朝。當渡江西行。洪通判夜持酒來餞。	유람(travel)	66	52%	title	
P04520	六月初二日戊辰。渡鴨綠江。	애상(sympathy)	54	38%	term	
P04521	鴨綠江舟中。聞冬至使書狀官睦禹卿 長欽 司書已到所串館。停船以待。良久不至。書此留贈。	기증(donate)	94	94%	title	
P04522	渡江歌 五首	유람(travel)	56	38%	title	
P04523	渡江歌 五首 其二	유람(travel)	59	38%	title	
P04524	渡江歌 五首 其三	유람(travel)	70	82%	title	
P04525	渡江歌 五首 其四	유람(travel)	56	38%	title	
P04526	渡江歌 五首 其五	유람(travel)	68	52%	title, term	
P04527	渡鴨綠江。宿磨兒谷。書寄漢陽諸君子。	기증(donate)	65	52%	title	
P04528	渡鴨綠江。宿磨兒谷。書寄漢陽諸君子。 其二	기증(donate)	65	52%	title	
P04529	六月初三日。湯站道中。馬上困睡。夢見家中諸兄。是日。午憩二渡河。夕次乾河。	유람(travel)	68	52%	title, term	
P04530	六月初四日。長嶺道上。回望鳳凰山。	애상(sympathy)	53	38%	term	
P04531	甕北河路傍柳陰。下馬小憩。是日。宿蛇梢河。	유람(travel)	95	94%	title	
P04532	六月初五日。早發蛇梢河。暮次連山關。	유람(travel)	87	94%	title	
P04533	鎭夷堡路中 卽通遠堡	유람(travel)	60	52%	title	
P04534	分水嶺 嶺前水。皆東注下于義州城外。嶺後水則西注。不得流出鴨江。	산악(mountain)	51	38%	title	
P04535	分水嶺 嶺前水。皆東注下于義州城外。嶺後水則西注。不得流出鴨江。 其二	애상(sympathy)	58	38%	term	
P04536	東自湯站。西至分水嶺。山川縈紆。原野平曠。里落相望。民皆樂業。頗有田園之趣。不比邊塞之地。	유람(travel)	58	38%	title	
P04537	東自湯站。西至分水嶺。山川縈紆。原野平曠。里落相望。民皆樂業。頗有田園之趣。不比邊塞之地。 其二	애상(sympathy)	43	27%	term	
P04538	六月初六日雨。朝發連山關。夕次狼子山。	유람(travel)	83	94%	title	
P04539	高嶺	송별(farewell)	40	27%	term	
P04540	靑石洞中得硯材。寄贈義州洪通判。	기증(donate)	97	94%	title	
P04541	靑石洞中得硯材。寄贈義州洪通判。 其二	기증(donate)	97	94%	title	
P04542	狼子山道中	유람(travel)	61	52%	title	
P04543	六月初七日。入遼東懷遠館。紀行述懷。近體三首。團練使之歸。寄示漢陽諸君子。	기증(donate)	76	82%	title	
P04544	六月初七日。入遼東懷遠館。紀行述懷。近體三首。團練使之歸。寄示漢陽諸君子。 其二	기증(donate)	79	82%	title	
P04545	六月初七日。入遼東懷遠館。紀行述懷。近體三首。團練使之歸。寄示漢陽諸君子。 其三	기증(donate)	78	82%	title	
P04546	華表柱	애상(sympathy)	39	14%	term	
P04547	遼東歌	기타(others)	36	14%	term	악부/제영(확신↓)
P04548	留贈睦禹卿	기증(donate)	97	94%	title	
P04549	發遼東六月十二日作。留懷遠館五日。	유람(travel)	85	94%	title	
P04550	鞍山	애상(sympathy)	48	27%	term	
P04551	六月十二日。宿鞍山。	유람(travel)	87	94%	title	
P04552	六月十三日。夜夢伯兄氏。時爲高嶺僉使。是日。宿海州衛。	유람(travel)	84	94%	title	
P04553	六月十四日。大雷雨。留海州衛。	애상(sympathy)	42	27%	term	
P04554	六月十四日。朝雨夕晴。夜坐無聊。	애상(sympathy)	46	27%	term	
P04555	六月十五日。次牛家莊。卽東昌堡	건물(structure)	56	38%	title	
P04556	遼河行 自渡三叉河。至于廣寧。平原廣野。四望無際。莽莽然也。	애상(sympathy)	51	38%	term	
P04557	六月十六日。次沙嶺。卽西平堡	애상(sympathy)	22	16%	term	
P04558	六月十七日。次高平。卽鎭武堡	애상(sympathy)	47	27%	term	
P04559	思親曲 留高平作。六月十八日。	유람(travel)	43	27%	term	
P04560	廣寧行 寧遠伯李成樑時爲摠兵。六月十九日。入廣寧作。	변새(frontier)	47	27%	term	
P04561	六月二十日。留廣寧。出步城外。北望醫無閭山而作。此屈原遠遊賦所云於微閭。而周禮東北曰幽州。其山鎭曰醫無閭者。是也。	유람(travel)	69	52%	title	
P04562	六月二十一日。次閭陽驛。	유람(travel)	58	38%	title	
P04563	關王廟	회고(reminiscence)	38	14%	term	
P04564	六月二十二日。次十三山驛。	유람(travel)	60	52%	title, term	
P04565	六月二十三日。午憩大凌河所。夕次小凌河所。臨河小立。遇景興懷。率爾口號。情見于辭。	회고(reminiscence)	58	38%	title, term	
P04566	六月二十四日。次杏山驛。留一日。	유람(travel)	52	38%	title	
P04567	六月二十六日。發杏山。午憩塔山所。宿連山驛。二十七日。午憩寧遠衛。宿曹莊驛。二十八日。次東關驛。連日早發。冒熱而行。	유람(travel)	97	94%	title	
P04568	六月二十九日乙未。宿沙河驛。是日月晦	유람(travel)	80	94%	title	
P04569	六月二十九日乙未。宿沙河驛。是日月晦 其二	유람(travel)	88	94%	title	
P04570	沙河驛途中作。自沙河西至葉家墳狗兒河。最是㺚虜要衝之地。賊騎竊發。出沒無時。故行路之人。必走馬以過。	유람(travel)	92	94%	title, term	
P04571	七月初一日丙申。宿高嶺驛。	유람(travel)	79	82%	title	
P04572	七月初二日。次山海館外池上賞蓮。有懷沔川田莊。	한적(tranquility)	43	27%	term	
P04573	長城篇	변새(frontier)	40	27%	term	
P04574	山海關	산악(mountain)	60	52%	title	
P04575	山海關 其二	산악(mountain)	57	38%	title	
P04576	七月初三日。入山海關。	애상(sympathy)	56	38%	term	
P04577	奉贈趙雲野	기증(donate)	97	94%	title	
P04578	望海亭作	건물(structure)	81	94%	title	
P04579	望海亭作 其二	건물(structure)	93	94%	title	
P04580	七月初三日。宿山海關西館。初四日。次深河縣楡關驛。初五日。次撫寧縣蘆峯口驛。新月稍明。夕坐偶詠。	유람(travel)	92	94%	title, term	
P04581	七月初三日。宿山海關西館。初四日。次深河縣楡關驛。初五日。次撫寧縣蘆峯口驛。新月稍明。夕坐偶詠。 其二	유람(travel)	88	94%	title	
P04582	題萬柳莊	도화(picture)	56	38%	title	
P04583	題萬柳莊 其二	도화(picture)	56	38%	title	
P04584	書韓孺人節孝碑後	애상(sympathy)	36	14%	term	
P04585	書韓孺人節孝碑後 其二	불교(buddhism)	69	52%	term	
P04586	射虎石	변새(frontier)	50	38%	term	
P04587	七月初六日。入永平府。	변새(frontier)	53	38%	term	
P04588	謁夷齊廟	회고(reminiscence)	48	27%	term	
P04589	夷齊廟作	애상(sympathy)	38	14%	term	
P04590	夷齊廟作 其二	회고(reminiscence)	58	38%	term	
P04591	淸節祠五言長句 十四韻	한적(tranquility)	42	27%	term	
P04592	題夷齊廟	도화(picture)	67	52%	title	
P04593	七月初九日作。是日。乃生慈氏壽辰也。	애상(sympathy)	47	27%	term	
P04594	七月初九日。發榛子店。宿豐潤縣郭近山家	유람(travel)	97	94%	title	
P04595	次韻贈郭掾	산악(mountain)	23	16%	term	차운(제목 donate 무시)
P04596	七月初十日。午憩沙流河鋪。暮次玉田縣。	애상(sympathy)	53	38%	term	
P04597	七月十一日。午憩樂山店。宿薊州漁陽驛。	유람(travel)	88	94%	title, term	
P04598	漁陽歌 七月十二日。留漁陽作。	계절(season)	25	16%	term	
P04599	漁陽歌 七月十二日。留漁陽作。 其二	인물(person)	15	17%	term	
P04600	漁陽歌 七月十二日。留漁陽作。 其三	불교(buddhism)	44	27%	term	
P04601	漁陽歌 七月十二日。留漁陽作。 其四	인물(person)	17	17%	term	
P04602	七月十三日。午憩公樂店。夕次三河縣。	강해(water)	47	27%	term	
P04603	七月十四日。午憩柳河屯。夕入通州。	유람(travel)	64	52%	title, term	
P04604	七月十五日。留通州。乘夕登城門樓上。翫月而作。	건물(structure)	60	52%	title	
P04605	通州行 五首	유람(travel)	72	82%	title	
P04606	通州行 五首 其二	유람(travel)	58	38%	title	
P04607	通州行 五首 其三	유람(travel)	52	38%	title	
P04608	通州行 五首 其四	유람(travel)	58	38%	title	
P04609	通州行 五首 其五	유람(travel)	54	38%	title	
P04610	七月十六日。入北京。	유람(travel)	54	38%	title	
P04611	早朝大明宮 二首○七月二十日。詣闕行見朝禮作。	유람(travel)	56	38%	title	
P04612	早朝大明宮 二首○七月二十日。詣闕行見朝禮作。 其二	유람(travel)	57	38%	title	
P04613	朝天詞	계절(season)	42	27%	term	
P04614	我生歎。玉河館門禁甚嚴。人莫得出入。早秋苦熱。鬱鬱煩酷。戲書此自遣云。	유람(travel)	58	38%	title	
P04615	玉河館。病臥述懷。二首。	애상(sympathy)	67	52%	title, term	
P04616	玉河館。病臥述懷。二首。 其二	애상(sympathy)	65	52%	title	
P04617	玉河館外。通逵大道也。磨肩擊轂。日夜喧鬨。閭巷歌呼之聲。震於天地。	변새(frontier)	48	27%	term	
P04618	七月二十三日至二十五日。陰雨不絶。	천문(astro)	57	38%	title	
P04619	七月二十三日至二十五日。陰雨不絶。 其二	천문(astro)	54	38%	title	
P04620	思親曲 三首	식물(plant)	36	14%	term	
P04621	思親曲 三首 其二	변새(frontier)	56	38%	term	
P04622	思親曲 三首 其三	유람(travel)	39	14%	term	
P04623	八月初八日	애상(sympathy)	40	27%	term	
P04624	病臥書懷	회고(reminiscence)	58	38%	title, term	
P04625	夜臥無寐。口占詠懷。	회고(reminiscence)	51	38%	title	
P04626	對月獨坐。懷抱益惡。不能成寢。	회고(reminiscence)	56	38%	title	
P04627	八月十五日夜。不見月。	한적(tranquility)	48	27%	term	
P04628	八月十五日夜。不見月。 其二	천문(astro)	25	16%	term	
P04629	八月十六日夜。月色甚佳。	회고(reminiscence)	39	14%	term	
P04630	八月十七日。一行詣闕。參行聖節賀禮。禮畢。宣賜酒飯於闕庭。稽首謝恩而作。	유람(travel)	50	38%	title	
P04631	夜坐對月	애상(sympathy)	47	27%	term	
P04632	病臥呻吟。不得作詩者。殆十餘日。	유람(travel)	43	27%	term	
P04633	病中寫懷	애상(sympathy)	55	38%	title	
P04634	八月二十六日。早朝詣闕。祗受欽賜綵段衣服等物。	애상(sympathy)	56	38%	term	
P04635	奉贈琉球國使臣蔡長史 奎	기증(donate)	97	94%	title	
P04636	書示睦禹卿書狀	회고(reminiscence)	45	27%	term	
P04637	記夢	애상(sympathy)	46	27%	term	
P04638	九月初一日乙未。書于玉河館。	애상(sympathy)	50	38%	term	
P04639	玉河館留別睦禹卿	송별(farewell)	83	94%	title, term	
P04640	玉河館重贈睦禹卿	기증(donate)	97	94%	title	
P04641	次韻睦禹卿贈別之什 二首	송별(farewell)	69	52%	title, term	차운(제목 donate 무시)
P04642	次韻睦禹卿贈別之什 二首 其二	송별(farewell)	72	82%	title, term	차운(제목 donate 무시)
P04643	九月初二日。詣闕辭朝。發玉河館。次通州。七月十六日到館。留凡四十有五日也。	유람(travel)	91	94%	title	
P04644	九月初三日。書于通州。	애상(sympathy)	46	27%	term	
P04645	曉發通州	유람(travel)	88	94%	title	
P04646	九月初四日。宿三河驛。夜坐聞雨。	유람(travel)	85	94%	title	
P04647	薊州道中	유람(travel)	67	52%	title	
P04648	九月初五日。宿薊州。夜雨。	유람(travel)	77	82%	title	
P04649	九月初六日。次玉田。	애상(sympathy)	47	27%	term	
P04650	九月九日。題沙河驛閑人劉九思家。	유람(travel)	56	38%	title, term	
P04651	九月九日。題沙河驛閑人劉九思家。 其二	도화(picture)	53	38%	title	
P04652	九月初十日作 時因夫馬不齊。留沙河驛二日。	애상(sympathy)	51	38%	term	
P04653	永平府道中	유람(travel)	60	52%	title	
P04654	永平府道中 其二	유람(travel)	55	38%	title	
P04655	九月十一日。宿永平府。	유람(travel)	84	94%	title	
P04656	九月十二日。宿撫寧縣秀才王國定家。夢還王京。	유람(travel)	88	94%	title, term	
P04657	九月十二日。宿撫寧縣秀才王國定家。夢還王京。 其二	유람(travel)	89	94%	title	
P04658	九月十三日。次山海關內。	애상(sympathy)	45	27%	term	
P04659	書贈趙雲野五言長句 十五韻	기증(donate)	97	94%	title	
P04660	九月十五日。留山海關趙雲野家。夜坐述懷。題于壁上。	애상(sympathy)	56	38%	title	
P04661	重贈趙雲野先生	기증(donate)	97	94%	title	
P04662	九月十六日。出山海關。次高嶺。	애상(sympathy)	44	27%	term	
P04663	高嶺主人家。菊花盛開。月下獨坐。有懷寬甫，持世，汝章諸君子。	변새(frontier)	46	27%	term	
P04664	月夜登高嶺城樓	건물(structure)	56	38%	title	
P04665	九月十七日。宿沙河驛。是夕雨作。	유람(travel)	85	94%	title	
P04666	九月十八日。次沙河所。	변새(frontier)	43	27%	term	
P04667	九月十九日。發沙河所。次寧遠衛。	유람(travel)	87	94%	title	
P04668	寧遠衛途中。遇大風。	유람(travel)	97	94%	title, term	
P04669	九月二十日。宿連山。	유람(travel)	83	94%	title	
P04670	九月二十一日。次杏山。對菊有感。	애상(sympathy)	57	38%	title, term	
P04671	九月二十二日。宿大凌河。夜雨。	유람(travel)	75	82%	title	
P04672	十三山道中	유람(travel)	60	52%	title	
P04673	九月二十三日。宿閭陽。	유람(travel)	78	82%	title, term	
P04674	九月二十四日。次廣寧。	애상(sympathy)	42	27%	term	
P04675	九月二十六日。次盤山。	애상(sympathy)	49	27%	term	
P04676	高平道中	유람(travel)	62	52%	title	
P04677	九月二十七日。宿沙嶺。	유람(travel)	83	94%	title, term	
P04678	九月二十八日。宿牛家莊。是夜。大雷電雨雪。	유람(travel)	71	82%	title	
P04679	九月二十九日。大風且雪。海州衛道中作。	천문(astro)	55	38%	title	
P04680	九月二十九日。大風且雪。海州衛道中作。 其二	천문(astro)	58	38%	title	
P04681	題海州衛驛店壁上	도화(picture)	54	38%	title	
P04682	九月三十日。次鞍山。	변새(frontier)	56	38%	term	
P04683	十月初一日乙丑。還到遼東	애상(sympathy)	44	27%	term	
P04684	遼東懷遠館。奉呈冬至使西坰柳尙書。	기증(donate)	92	94%	title	
P04685	西坰相公辱賜和敎。至再至三。盥手圭復。感竦無涯。謹用元韻。敢申微志。以資一粲。	송별(farewell)	48	27%	term	
P04686	西坰相公辱賜和敎。至再至三。盥手圭復。感竦無涯。謹用元韻。敢申微志。以資一粲。 其二	애상(sympathy)	47	27%	term	
P04687	西坰相公辱賜和敎。至再至三。盥手圭復。感竦無涯。謹用元韻。敢申微志。以資一粲。 其三	한적(tranquility)	44	27%	term	
P04688	西坰相公辱賜和敎。至再至三。盥手圭復。感竦無涯。謹用元韻。敢申微志。以資一粲。 其四	천문(astro)	32	14%	term	
P04689	西坰相公辱賜和敎。至再至三。盥手圭復。感竦無涯。謹用元韻。敢申微志。以資一粲。 其五	애상(sympathy)	42	27%	term	
P04690	西坰相公辱賜和敎。至再至三。盥手圭復。感竦無涯。謹用元韻。敢申微志。以資一粲。 其六	애상(sympathy)	53	38%	term	
P04691	奉酬冬至使書狀官李士薰校理。用前韻。	송별(farewell)	44	27%	term	
P04692	靑石嶺	변새(frontier)	38	14%	term	
P04693	高嶺	애상(sympathy)	52	38%	term	
P04694	十月初六日。宿下高嶺。	유람(travel)	84	94%	title	
P04695	連山關道中	유람(travel)	59	38%	title	
P04696	連山關道中 其二	유람(travel)	62	52%	title	
P04697	十月初七日。次通遠堡西村。晩步溪上。	애상(sympathy)	49	27%	term	
